indicator,siteCode,DATIM,KHIS,NDW,concordance_KHIS_to_DATIM,concordance_KHIS_to_NDW
MAT_HAART,10468,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10470,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10471,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10474,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10476,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10481,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10485,10.0,10.0,0.0,100.0,0.0
MAT_HAART,10488,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10489,3.0,4.0,0.0,75.0,0.0
MAT_HAART,10490,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10507,12.0,12.0,0.0,100.0,0.0
MAT_HAART,10509,3.0,4.0,0.0,75.0,0.0
MAT_HAART,10512,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10519,0.0,2.0,0.0,0.0,0.0
MAT_HAART,10520,12.0,12.0,0.0,100.0,0.0
MAT_HAART,10530,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10539,20.0,21.0,0.0,95.23809523809523,0.0
MAT_HAART,10545,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10555,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10565,4.0,4.0,0.0,100.0,0.0
MAT_HAART,10574,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10581,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10582,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10586,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10588,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10591,9.0,9.0,0.0,100.0,0.0
MAT_HAART,10594,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10598,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10602,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10609,4.0,5.0,0.0,80.0,0.0
MAT_HAART,10615,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10624,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10627,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10630,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10636,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10639,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10641,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10642,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10647,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10655,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10657,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10661,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10662,0.0,2.0,0.0,0.0,0.0
MAT_HAART,10666,4.0,4.0,0.0,100.0,0.0
MAT_HAART,10672,3.0,4.0,0.0,75.0,0.0
MAT_HAART,10674,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,10686,11.0,11.0,0.0,100.0,0.0
MAT_HAART,10687,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10693,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10698,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10700,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10711,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10726,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10732,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10733,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10739,5.0,5.0,0.0,100.0,0.0
MAT_HAART,10744,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10750,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10763,4.0,4.0,0.0,100.0,0.0
MAT_HAART,10765,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10766,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10774,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10776,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10777,19.0,19.0,0.0,100.0,0.0
MAT_HAART,10781,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10782,1.0,2.0,0.0,50.0,0.0
MAT_HAART,10786,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10793,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10798,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10808,9.0,9.0,0.0,100.0,0.0
MAT_HAART,10809,4.0,6.0,0.0,66.66666666666666,0.0
MAT_HAART,10816,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10822,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10825,6.0,7.0,0.0,85.71428571428571,0.0
MAT_HAART,10828,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10829,4.0,4.0,0.0,100.0,0.0
MAT_HAART,10831,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10832,2.0,1.0,0.0,200.0,0.0
MAT_HAART,10833,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10840,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10852,0.0,4.0,0.0,0.0,0.0
MAT_HAART,10856,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10864,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10865,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10869,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10870,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10871,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10872,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10873,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10875,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10878,3.0,5.0,0.0,60.0,0.0
MAT_HAART,10880,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10887,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,10890,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,10891,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10893,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10895,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10903,5.0,7.0,0.0,71.42857142857143,0.0
MAT_HAART,10905,3.0,3.0,0.0,100.0,0.0
MAT_HAART,10911,1.0,1.0,0.0,100.0,0.0
MAT_HAART,10912,2.0,4.0,0.0,50.0,0.0
MAT_HAART,10916,6.0,8.0,0.0,75.0,0.0
MAT_HAART,10922,7.0,7.0,0.0,100.0,0.0
MAT_HAART,10924,0.0,0.0,0.0,0.0,0.0
MAT_HAART,10957,0.0,2.0,0.0,0.0,0.0
MAT_HAART,10973,21.0,23.0,0.0,91.30434782608695,0.0
MAT_HAART,10975,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10984,0.0,1.0,0.0,0.0,0.0
MAT_HAART,10987,2.0,2.0,0.0,100.0,0.0
MAT_HAART,10988,4.0,8.0,0.0,50.0,0.0
MAT_HAART,10994,0.0,7.0,0.0,0.0,0.0
MAT_HAART,11009,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11041,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11048,1.0,0.0,0.0,0.0,0.0
MAT_HAART,11059,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11071,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11090,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11092,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11094,26.0,28.0,0.0,92.85714285714286,0.0
MAT_HAART,11104,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11124,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11126,1.0,0.0,0.0,0.0,0.0
MAT_HAART,11130,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,11141,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11161,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11170,7.0,9.0,0.0,77.77777777777779,0.0
MAT_HAART,11173,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11176,0.0,0.0,0.0,0.0,0.0
MAT_HAART,11183,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11198,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11223,4.0,0.0,0.0,0.0,0.0
MAT_HAART,11237,5.0,5.0,0.0,100.0,0.0
MAT_HAART,11239,7.0,7.0,0.0,100.0,0.0
MAT_HAART,11243,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11244,6.0,6.0,0.0,100.0,0.0
MAT_HAART,11247,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11254,6.0,6.0,0.0,100.0,0.0
MAT_HAART,11255,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11258,28.0,28.0,0.0,100.0,0.0
MAT_HAART,11259,17.0,10.0,0.0,170.0,0.0
MAT_HAART,11262,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11263,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11264,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11265,0.0,0.0,0.0,0.0,0.0
MAT_HAART,11273,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11274,2.0,5.0,0.0,40.0,0.0
MAT_HAART,11276,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11278,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11282,5.0,5.0,0.0,100.0,0.0
MAT_HAART,11288,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11289,4.0,5.0,0.0,80.0,0.0
MAT_HAART,11293,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11297,2.0,1.0,0.0,200.0,0.0
MAT_HAART,11304,15.0,15.0,0.0,100.0,0.0
MAT_HAART,11368,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11380,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11382,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11383,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11384,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11387,7.0,6.0,0.0,116.66666666666667,0.0
MAT_HAART,11390,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11393,7.0,7.0,0.0,100.0,0.0
MAT_HAART,11394,5.0,3.0,0.0,166.66666666666669,0.0
MAT_HAART,11395,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11397,0.0,2.0,0.0,0.0,0.0
MAT_HAART,11400,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11401,6.0,7.0,0.0,85.71428571428571,0.0
MAT_HAART,11411,0.0,3.0,0.0,0.0,0.0
MAT_HAART,11434,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11436,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11447,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11448,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11451,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11453,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11454,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11464,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11472,3.0,4.0,0.0,75.0,0.0
MAT_HAART,11473,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11474,14.0,16.0,0.0,87.5,0.0
MAT_HAART,11480,8.0,11.0,0.0,72.72727272727273,0.0
MAT_HAART,11481,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11488,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11491,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11493,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11495,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11497,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11498,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11499,7.0,7.0,0.0,100.0,0.0
MAT_HAART,11507,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11508,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11512,0.0,6.0,0.0,0.0,0.0
MAT_HAART,11517,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11520,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11522,19.0,21.0,0.0,90.47619047619048,0.0
MAT_HAART,11525,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11526,4.0,5.0,0.0,80.0,0.0
MAT_HAART,11527,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11529,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11531,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11532,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11534,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11536,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11538,7.0,8.0,0.0,87.5,0.0
MAT_HAART,11543,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11544,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11547,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11555,18.0,18.0,0.0,100.0,0.0
MAT_HAART,11559,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11562,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11563,7.0,8.0,0.0,87.5,0.0
MAT_HAART,11566,6.0,6.0,0.0,100.0,0.0
MAT_HAART,11573,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11580,4.0,5.0,0.0,80.0,0.0
MAT_HAART,11581,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11585,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11592,5.0,5.0,0.0,100.0,0.0
MAT_HAART,11605,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11610,3.0,2.0,0.0,150.0,0.0
MAT_HAART,11613,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,11614,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11615,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11618,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11620,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,11629,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,11638,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11641,11.0,11.0,0.0,100.0,0.0
MAT_HAART,11649,0.0,10.0,0.0,0.0,0.0
MAT_HAART,11651,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11655,5.0,5.0,0.0,100.0,0.0
MAT_HAART,11656,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11659,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11667,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11668,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11669,0.0,7.0,0.0,0.0,0.0
MAT_HAART,11672,13.0,13.0,0.0,100.0,0.0
MAT_HAART,11673,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11676,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11677,19.0,19.0,0.0,100.0,0.0
MAT_HAART,11679,1.0,2.0,0.0,50.0,0.0
MAT_HAART,11681,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11684,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11687,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11689,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11691,5.0,5.0,0.0,100.0,0.0
MAT_HAART,11701,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11702,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11704,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11705,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11713,1.0,0.0,0.0,0.0,0.0
MAT_HAART,11718,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11720,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11723,0.0,2.0,0.0,0.0,0.0
MAT_HAART,11738,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11740,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11748,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11761,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11764,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11768,5.0,6.0,0.0,83.33333333333334,0.0
MAT_HAART,11774,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11785,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11787,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11789,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11817,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11818,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11829,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11836,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11838,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11840,9.0,9.0,0.0,100.0,0.0
MAT_HAART,11848,0.0,1.0,0.0,0.0,0.0
MAT_HAART,11851,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11853,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11854,0.0,4.0,0.0,0.0,0.0
MAT_HAART,11859,3.0,3.0,0.0,100.0,0.0
MAT_HAART,11861,12.0,12.0,0.0,100.0,0.0
MAT_HAART,11862,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11880,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11881,8.0,9.0,0.0,88.88888888888889,0.0
MAT_HAART,11883,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11884,3.0,4.0,0.0,75.0,0.0
MAT_HAART,11888,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11895,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11896,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11902,6.0,6.0,0.0,100.0,0.0
MAT_HAART,11907,0.0,3.0,0.0,0.0,0.0
MAT_HAART,11908,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11912,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11923,1.0,0.0,0.0,0.0,0.0
MAT_HAART,11928,0.0,0.0,0.0,0.0,0.0
MAT_HAART,11932,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11936,24.0,25.0,0.0,96.0,0.0
MAT_HAART,11937,0.0,2.0,0.0,0.0,0.0
MAT_HAART,11942,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11955,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11962,1.0,1.0,0.0,100.0,0.0
MAT_HAART,11967,0.0,0.0,0.0,0.0,0.0
MAT_HAART,11970,3.0,4.0,0.0,75.0,0.0
MAT_HAART,11973,8.0,8.0,0.0,100.0,0.0
MAT_HAART,11974,2.0,2.0,0.0,100.0,0.0
MAT_HAART,11976,6.0,6.0,0.0,100.0,0.0
MAT_HAART,11977,0.0,4.0,0.0,0.0,0.0
MAT_HAART,11984,4.0,4.0,0.0,100.0,0.0
MAT_HAART,11995,1.0,2.0,0.0,50.0,0.0
MAT_HAART,12004,8.0,5.0,0.0,160.0,0.0
MAT_HAART,12008,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12013,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12015,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12027,2.0,1.0,0.0,200.0,0.0
MAT_HAART,12031,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12033,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12036,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12037,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12038,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12041,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12044,5.0,5.0,0.0,100.0,0.0
MAT_HAART,12048,3.0,4.0,0.0,75.0,0.0
MAT_HAART,12071,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12074,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12077,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12080,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12091,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12099,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12103,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12119,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12122,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12134,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12135,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12136,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12147,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12150,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12151,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12153,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12162,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12169,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12174,1.0,3.0,0.0,33.33333333333333,0.0
MAT_HAART,12177,8.0,9.0,0.0,88.88888888888889,0.0
MAT_HAART,12178,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12181,11.0,11.0,0.0,100.0,0.0
MAT_HAART,12184,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12186,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12190,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12191,1.0,2.0,0.0,50.0,0.0
MAT_HAART,12192,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12195,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12203,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12208,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12211,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12212,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12215,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12217,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12223,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12226,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12227,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12230,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12234,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12235,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12236,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12237,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12242,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12244,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12255,6.0,6.0,0.0,100.0,0.0
MAT_HAART,12257,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12270,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12271,1.0,2.0,0.0,50.0,0.0
MAT_HAART,12272,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12274,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12276,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12279,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12282,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12286,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12287,3.0,2.0,0.0,150.0,0.0
MAT_HAART,12288,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12290,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12291,7.0,9.0,0.0,77.77777777777779,0.0
MAT_HAART,12294,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12295,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12297,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12300,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12301,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12302,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12303,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12305,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12308,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12309,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12312,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12314,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12317,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12319,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12321,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12325,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12326,6.0,6.0,0.0,100.0,0.0
MAT_HAART,12333,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12339,0.0,2.0,0.0,0.0,0.0
MAT_HAART,12340,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12341,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12346,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12347,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12355,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12357,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12359,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12360,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12365,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12366,18.0,19.0,0.0,94.73684210526315,0.0
MAT_HAART,12368,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12369,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12375,1.0,3.0,0.0,33.33333333333333,0.0
MAT_HAART,12376,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12383,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12390,0.0,0.0,0.0,0.0,0.0
MAT_HAART,12396,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12406,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12413,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12414,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12418,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12420,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12422,0.0,4.0,0.0,0.0,0.0
MAT_HAART,12426,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12438,27.0,29.0,0.0,93.10344827586206,0.0
MAT_HAART,12445,5.0,4.0,0.0,125.0,0.0
MAT_HAART,12450,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12453,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12454,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12455,9.0,9.0,0.0,100.0,0.0
MAT_HAART,12457,14.0,15.0,0.0,93.33333333333333,0.0
MAT_HAART,12469,0.0,1.0,0.0,0.0,0.0
MAT_HAART,12475,4.0,4.0,0.0,100.0,0.0
MAT_HAART,12476,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12477,2.0,3.0,0.0,66.66666666666666,0.0
MAT_HAART,12479,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12483,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12485,5.0,5.0,0.0,100.0,0.0
MAT_HAART,12488,8.0,9.0,0.0,88.88888888888889,0.0
MAT_HAART,12492,11.0,13.0,0.0,84.61538461538461,0.0
MAT_HAART,12493,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12500,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12503,3.0,4.0,0.0,75.0,0.0
MAT_HAART,12508,5.0,5.0,0.0,100.0,0.0
MAT_HAART,12516,13.0,13.0,0.0,100.0,0.0
MAT_HAART,12521,3.0,3.0,0.0,100.0,0.0
MAT_HAART,12523,1.0,1.0,0.0,100.0,0.0
MAT_HAART,12525,4.0,3.0,0.0,133.33333333333331,0.0
MAT_HAART,12526,6.0,5.0,0.0,120.0,0.0
MAT_HAART,12530,2.0,2.0,0.0,100.0,0.0
MAT_HAART,12534,5.0,5.0,0.0,100.0,0.0
MAT_HAART,12537,0.0,0.0,0.0,0.0,0.0
